Family	Genus	Species	latitude	longitude
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.342501534	-87.0221897587
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.9447911715	-86.8107995018
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.6997388889	-79.2968694444
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.4279778591	-87.031288224
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.7000408065	-79.2973611775
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.5870383333	-79.3020033333
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.5870199	-79.3021837
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.6926902025	-79.2834648602
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.3996210954	-87.0373565198
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.0905195	-80.1118083333
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.0387391	-80.383111
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.0387391	-80.383111
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.9297685	-80.638726
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	-3.8474146553	-32.4345422136
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.7014447098	-86.8888249621
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.0909471667	-80.1123888333
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	9.7938889	-75.8430556
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.8966096626	-62.8757359622
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	19.396155152	-81.4305062209
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.9769096375	-80.0876159668
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.9419054034	-86.8114546314
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.6991757281	-80.1228531798
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.3429470882	-86.4586791432
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.897875	-80.6571966667
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.9141931651	-87.9529693784
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.2379968099	-87.3112432761
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.7854333333	-80.1879116667
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.9421440074	-86.8130317703
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.0330396109	-80.4087414195
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	15.6812054362	-88.1489837542
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.3221721563	-75.4737310492
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.7469583333	-80.2057283333
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.747355	-80.2046966667
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.6432471219	-22.8845639579
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.6466081417	-81.5669932716
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.9823687056	-80.4116801196
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.9823687056	-80.4116801196
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.939036489	-86.8235171959
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.9522887106	-86.782492809
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	27.2387545183	-80.0747865031
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.6307358878	-87.4122879752
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	19.2679740474	-81.3882553356
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.5618533333	-81.8035883333
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.930913815	-77.3560912685
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	19.8921970305	-75.1249052862
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.823808	-86.877396
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	28.6330828607	-87.7882732451
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	9.3212775754	-82.2183960448
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.777695	-80.9134533333
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.6838172156	-79.3092903672
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.5465114	-81.7975065
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	19.6933781585	-79.9129196198
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.9652186744	-80.7112845323
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.0911256	-80.1123766997
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.8826620109	-80.6907720119
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.4714594277	-87.0040733171
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.5680654213	-88.2064374471
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.0523255	-80.3320168
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.7142380387	-81.0923699612
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.9493	-80.5904616667
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.974255997	-77.5354140049
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	19.6708440027	-80.1043251617
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.863474	-87.977452
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.8412116667	-87.98642
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.3612511883	-64.8044677618
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	8.6377029419	-77.3390426636
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.9418377675	-86.8025768548
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.2612478254	-76.5128813663
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.763754058	-80.1272125465
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.4434667	-88.1971864
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.0111500637	-80.5052391639
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	-20.501176	-29.316966
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	19.6891940835	-80.073406826
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.2353093486	-80.0863271321
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.3645757438	-64.5592491821
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.2613216667	-76.512825
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.9730589604	-77.53302219
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.305664357	-64.7072707309
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.5817366667	-81.6484616667
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	9.5474839926	-78.8948339224
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.8998333333	-62.8511616667
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.4657264987	-86.9849115073
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	12.2848247118	-82.9924977119
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.3155743997	-65.232736
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.7626631235	-80.0504404731
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.70967801	-76.82221064
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.0199859724	-77.2030130225
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.1149209622	-77.2593802085
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.4056140855	-87.0194885398
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	15.6811405229	-88.1444572055
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.4765768232	-86.9815396781
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.1724084997	-76.4456318
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.172435	-76.445745
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	12.1662195	-83.0464555
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.7272608	-79.2978993
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.4082889165	-87.0344250423
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.4082889165	-87.0344250423
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.8809865143	-88.11993275
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.7021166667	-79.311195
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	-17.9720655285	-38.7099001275
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.0914778333	-80.1118916667
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.1480971667	-75.5249866667
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862776	-87.9784716
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	12.0967812073	-68.2279251302
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.8761653167	-87.9861324174
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.63122	-81.5504133333
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.6918825	-80.1672435
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	19.8925096344	-75.1661003596
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.2571211946	-80.0815038756
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.8882883	-80.549545
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.738421	-87.809412
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.0004934992	-80.5326530437
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.5566	-81.7480866667
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.0914805	-80.1118916667
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.7142416667	-81.0929945
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	19.8901561381	-75.1653369023
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	12.0367900892	-68.8002606346
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.8058568152	-88.0830285155
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.8972305285	-88.0626176204
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.8969967719	-88.062687341
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.8969967719	-88.062687341
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.7170169786	-80.1829907383
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.7170169786	-80.1829907383
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.1893266425	-87.9939487314
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	21.5872837916	-81.5807732195
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.897895	-80.658395
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.03428	-77.39628
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	19.3752574305	-81.4205712451
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.4910916667	-86.9668416667
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.9185765087	-87.9457731331
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.9196387956	-87.9455050825
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.9224583395	-87.9440690954
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.918323774	-87.9448501819
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.8356899321	-87.9899166947
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.730406	-88.012676
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.057	-74.537125
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.7793978749	-80.1862133265
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.8410138833	-87.9866638833
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.6615976598	-81.4652064041
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.7282833333	-88.0103388889
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.9156833333	-80.640045
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.8627760239	-87.9784717038
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.189877	-88.49765
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.0602579741	-74.5037920509
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.849925	-80.7381216667
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	27.9359840645	-81.8061964097
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.8826620109	-80.6907720119
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	19.3754604874	-81.4204619452
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.189877	-88.49765
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.5071703	-86.9446237
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	12.6333329475	-61.3500001654
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.9923166765	-80.5034130909
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.8832137569	-80.6907439563
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	9.3287690629	-82.2229978314
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.9369883333	-80.6122133333
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	19.8775599501	-16.30391267
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.4714774279	-81.9559925507
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.4789885546	-81.8658397172
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.9314461	-76.1899661
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.8719241241	-88.0269915397
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.0047087106	-80.4811037529
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.5605198365	-81.7858972347
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.4999720041	-88.1672522798
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.2558601292	-80.0803501904
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.3037724645	-64.8457501382
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.571725	-81.7531883333
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.1978333333	-81.8116133333
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.0416778442	-22.6966438671
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.7285883333	-88.0098027833
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.6978440608	-81.3461130604
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.6981467094	-81.3463429116
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.0385592258	-87.9387151581
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.571947104	-81.7531678707
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.1230808493	-74.458337836
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.989456	-63.057934
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.9970075803	-80.4201143235
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.1794473704	-80.3016885016
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.0915861668	-80.1118305
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	19.3688467771	-81.4107084273
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.8974033333	-80.6583166667
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.2983233244	-64.8256709873
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.3040707937	-64.8473602796
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.0021649673	-80.5319368489
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	9.2843055556	-82.2869944444
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.2977335441	-87.0199481139
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.2977335441	-87.0199481139
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	21.2339572758	-86.7416963093
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	-8.04725	-34.44022
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	-8.04725	-34.44022
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.7691138814	-88.1657589599
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.88315	-80.690645
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	21.4707373609	-71.5461288166
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.9380923843	-86.7933664843
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	9.3237761149	-82.2225365806
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.8978666667	-80.65715
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.8621658653	-88.208449496
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.5727646624	-81.7523234973
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.5753636902	-81.7520102677
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.7221414608	-80.1003005646
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862776	-87.9784716
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862776	-87.9784716
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.8487365248	-88.0022817096
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862776	-87.9784716
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862776	-87.9784716
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862776	-87.9784716
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862776	-87.9784716
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862776	-87.9784716
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862776	-87.9784716
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862776	-87.9784716
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862776	-87.9784716
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.862776	-87.9784716
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.8829701174	-80.6906057149
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.7411559811	-80.1722784882
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	27.633889717	-80.350371363
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	9.231195443	-82.224423619
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	22.3999993143	-89.6999999508
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.1879963782	-80.0919257453
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	16.1189028333	-88.261745
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.7242564625	-79.2978995293
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.7499845928	-88.0019845064
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.5577866667	-81.78775
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.883275	-80.690605
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.0874778333	-80.4374083333
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	20.3325000514	-87.0270667137
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	17.8609169924	-88.0256869767
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.1252598243	-80.6081820884
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.578283669	-81.7504692078
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.3488092647	-64.6784631042
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.7330866667	-81.0192555
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.1125406489	-80.3076780063
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	5.2802623687	-52.5799507665
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.6979166667	-81.3426583333
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	24.6979116667	-81.3427666667
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.3237122427	-80.2896459773
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	26.1875003133	-80.092902502
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	18.0479007875	-63.0147826253
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.109338	-80.4255935
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.109338	-80.4255935
Ginglymostomatidae	Ginglymostoma	Ginglymostoma cirratum	25.740293487	-79.2877202932
