Family	Genus	Species	Latitude	Longitude	References
Rhincodontidae	Rhincodon	Rhincodon typus	-23.867944	35.390278	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.867944	35.390278	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.973611	35.512222	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.916667	35.516667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.941944	35.529167	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.936389	35.531111	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.939167	35.531389	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.939167	35.531389	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.957222	35.531944	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.833333	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.833333	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.833333	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.85	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.883333	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.883333	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.883333	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.883333	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.883333	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.883333	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.883333	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.883333	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.883333	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.883333	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.883333	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.9	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.9	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.9	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.916667	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.916667	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.916667	35.533333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.929722	35.533611	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.952222	35.534167	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.918056	35.534444	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.928889	35.534444	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.919167	35.535833	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.906944	35.538611	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.906944	35.539722	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.903917	35.540033	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.903917	35.540033	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.903917	35.540033	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.903917	35.540033	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.903917	35.540033	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.903917	35.540033	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.903917	35.540033	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.903917	35.540033	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.903917	35.540033	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.9075	35.540833	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.894722	35.544722	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.913611	35.546667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.891389	35.548889	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.85	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.85	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.85	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.85	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.85	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.85	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.85	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.85	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.85	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.85	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.866667	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.866667	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.866667	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.866667	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.883333	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.883333	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.883333	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.883333	35.55	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.859167	35.550278	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.8661	35.55125	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.886111	35.552222	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.869722	35.553333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.858333	35.553611	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.896389	35.554722	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.877222	35.555556	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.868889	35.556111	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.882222	35.556389	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.870556	35.556944	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.870833	35.556944	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.870833	35.556944	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.878889	35.557222	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.86965	35.558667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.86965	35.559083	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.894444	35.560833	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.876667	35.561111	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.876667	35.561111	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.876667	35.561111	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.876389	35.566944	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	24.930867	35.86895	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	24.931389	35.871111	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.014283	35.911967	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.01595	35.916567	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.008983	35.926583	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.005417	35.927317	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.014333	35.928117	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.0064	35.928233	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-23.015683	35.928517	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	24.949722	35.996667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	19.942183	37.407467	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	22	38	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-4	39	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-4	39	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-6.15	39.016667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-6.15	39.016667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-6.15	39.016667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-6.15	39.016667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-6.15	39.016667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-6.15	39.016667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-6.15	39.016667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-6.15	39.016667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-6.15	39.016667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-6.25	39.0667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-5.11667	39.0833	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.919	39.6115	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.926667	39.613333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.925278	39.615278	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.915167	39.620667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.8615	39.628833	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.908	39.6295	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.912778	39.633056	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.908889	39.634444	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.910556	39.64	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.910278	39.641389	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.914167	39.644333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.914444	39.645556	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.91	39.653333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.913	39.655167	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.909444	39.656389	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.897333	39.660167	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.890333	39.660833	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.896667	39.662667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.896333	39.663167	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.895667	39.663333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.895278	39.663889	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.897	39.665167	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.881667	39.6745	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-7.869722	39.677778	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-3.666667	39.8	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-2.25	40.983333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	15.516667	41.25	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	12.56855	42.7773	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	12.568667	42.777467	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.5688	42.777467	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.568717	42.7775	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.568883	42.777583	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.568833	42.777633	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.578889	42.790278	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.578533	42.790767	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.578533	42.790767	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.578533	42.790767	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.578533	42.790767	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.600833	42.80455	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.576433	42.8192	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.576517	42.8215	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.576517	42.8215	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.576517	42.8215	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.576517	42.8215	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.576517	42.8215	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.576517	42.8215	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.576517	42.8215	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.576517	42.8215	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.576517	42.8215	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.6	42.966667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-11.916667	43.25	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	12.65	43.416667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11.666667	43.833333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-20.383333	44.216666	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	12.5	48	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-13.316667	48.25	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-13.316667	48.25	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-13.116667	48.266667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	29.016667	48.283333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	28.583333	48.766667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	28.966667	49.116667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	10.3	51.3	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	25.3	52.316667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-4.516667	52.583333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-5.733333	52.583333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-6.25	53.95	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	25.116667	55.15	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-4.655	55.368611	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-4.661667	55.386111	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-4.661667	55.386111	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	26	56	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	25.334722	56.381389	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	25.336389	56.381667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	-20.15	57.483333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	23.838611	57.968611	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	23.8375	57.975556	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	24.8	66.983333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	24.85	67	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	24.85	67	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	24.85	67	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	24.85	67	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	24.85	67	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	24.85	67	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	24.85	67	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	20.5	70.166667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.680556	72.378333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	11	72.5	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	7.108333	72.541667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	7.108333	72.541667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.666667	72.666667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.6	72.7	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	4.801111	72.701389	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.588889	72.722778	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.422778	72.722778	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.616667	72.783333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.466667	72.783333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.47685	72.78775	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.478889	72.788611	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.47655	72.789417	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475533	72.78995	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.474483	72.791767	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.474033	72.792233	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.47415	72.792833	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.47375	72.792917	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.47355	72.793783	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.473	72.793983	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.473017	72.794483	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.472083	72.794733	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.472667	72.79565	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.472533	72.796783	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.47185	72.797	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.472283	72.797217	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.472283	72.797217	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.471883	72.797367	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.470833	72.797367	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.473083	72.7975	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.471517	72.79775	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.4715	72.799033	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.472717	72.79905	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.433333	72.8	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.470867	72.801833	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.47015	72.8023	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.469667	72.802883	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.469633	72.8031	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.469967	72.804117	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.470483	72.804983	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.46975	72.804983	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.469867	72.805033	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.469333	72.805933	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.468917	72.806917	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.46955	72.807117	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.46845	72.807183	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.46945	72.807267	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.46865	72.808717	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.468433	72.811433	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.467133	72.812533	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.451467	72.813633	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.4682	72.813983	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.468367	72.814783	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.4667	72.814967	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.4685	72.815683	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.4665	72.815867	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.4672	72.81655	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	18.95	72.816667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	18.95	72.816667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	18.95	72.816667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.466667	72.816667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.466667	72.816667	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.466783	72.819433	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.466867	72.820383	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.820833	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.46605	72.8212	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.46685	72.8213	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.467283	72.821433	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.46675	72.821467	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.4671	72.823183	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.4668	72.823233	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.466383	72.823267	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.491667	72.825	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.825	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.825	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.825	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.46635	72.8296	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.466667	72.833333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.466667	72.833333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.466667	72.833333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.466667	72.833333	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.46635	72.83465	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.466617	72.835133	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.466983	72.836933	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.467483	72.8374	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.475	72.8375	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.4665	72.839167	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.472222	72.840833	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.472222	72.840833	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.4678	72.841233	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.470817	72.846167	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.469533	72.857267	FishBase
Rhincodontidae	Rhincodon	Rhincodon typus	3.45	72.866667	FishBase
